speciesKey,scientificName,matchType,Orig_name,nRecords
2505611,"Opisthorchis viverrini (Poirier, 1886)",EXACT,"Opisthorchis viverrini (Poirier, 1886)",128
7996955,"Parabucephalopsis parasiluri Wang, 1985",EXACT,"Parabucephalopsis parasiluri Wang, 1985",0
2504515,"Phyllodistomum folium (Olfers, 1816) Braun, 1899",EXACT,"Phyllodistomum folium (Olfers, 1816) Braun, 1899",54
4415272,"Prosthogonimus pellucidus (von Linstow, 1873)",EXACT,"Prosthogonimus pellucidus (von Linstow, 1873)",16
4345792,"Pseudamphistomum truncatum (Rudolphi, 1819)",EXACT,"Pseudamphistomum truncatum (Rudolphi, 1819)",34
4345755,"Pseudobacciger harengulae (Yamaguti, 1938) Nahhas & Cable, 1964",EXACT,"Pseudobacciger harengulae (Yamaguti, 1938) Nahhas & Cable, 1964",7
2505781,"Quinqueserialis quinqueserialis Barker & Laughlin, 1911",EXACT,"Quinqueserialis quinqueserialis Barker & Laughlin, 1911",54
5722023,"Thulinia microrchis (Yamaguti, 1934) Bray, Cribb & Barker, 1993",EXACT,"Thulinia microrchis (Yamaguti, 1934) Bray, Cribb & Barker, 1993",99
5721772,"Boninia neotethydis Curini-Galletti & Campus, 2007",EXACT,"Boninia neotethydis Curini-Galletti & Campus, 2007",1
2503215,"Euplana gracilis Girard, 1853",EXACT,"Euplana gracilis Girard, 1853",55
4344037,"Imogine necopinata Sluys, Faubel, Rajagopal & van der Velde, 2005",EXACT,"Imogine necopinata Sluys, Faubel, Rajagopal & van der Velde, 2005",3
6480081,"Koinostylochus ostreophagus (Hyman, 1955)",EXACT,"Koinostylochus ostreophagus (Hyman, 1955)",7
4859796,"Maritigrella fuscopunctata (Prudhoe, 1978)",EXACT,"Maritigrella fuscopunctata (Prudhoe, 1978)",28
4344045,"Stylochus flevensis Hofker, 1930",EXACT,"Stylochus flevensis Hofker, 1930",0
2503252,"Taenioplana teredini Hyman, 1944",EXACT,"Taenioplana teredini Hyman, 1944",20
2502642,"Pseudomonocelis cetinae Meixner, 1943",EXACT,"Pseudomonocelis cetinae Meixner, 1943",0
4344305,"Promesostoma bilineatum Pereyaslawzewa, 1892",EXACT,"Promesostoma bilineatum Pereyaslawzewa, 1892",2
4415886,"Temnosewellia minor Haswell, 1888",EXACT,"Temnosewellia minor Haswell, 1888",174
2502795,"Arthurdendyus albidus Jones, 1999",EXACT,"Arthurdendyus albidus Jones, 1999",10
2502792,"Arthurdendyus triangulatus (Dendy, 1895)",EXACT,"Arthurdendyus triangulatus (Dendy, 1895)",4646
2502865,"Australoplana sanguinea (Moseley, 1877)",EXACT,"Australoplana sanguinea (Moseley, 1877)",156
2502946,"Bdellocephala punctata (Pallas, 1774)",EXACT,"Bdellocephala punctata (Pallas, 1774)",125
5892130,"Bipalium adventitium Hyman, 1943",EXACT,"Bipalium adventitium Hyman, 1943",318
2502938,"Bipalium kewense Moseley, 1878",EXACT,"Bipalium kewense Moseley, 1878",1416
5892133,"Bipalium nobile Kawakatsu & Makino, 1982",EXACT,"Bipalium nobile Kawakatsu & Makino, 1982",50
6476666,"Caenoplana bicolor (Graff, 1899)",EXACT,"Caenoplana bicolor (Graff, 1899)",190
2502810,"Caenoplana coerulea Moseley, 1877",EXACT,"Caenoplana coerulea Moseley, 1877",479
2502809,"Caenoplana purpurea (Dendy, 1894)",EXACT,"Caenoplana purpurea (Dendy, 1894)",4
6476679,"Caenoplana variegata (Fletcher & Hamilton, 1888)",EXACT,"Caenoplana variegata (Fletcher & Hamilton, 1888)",22
6475134,"Dendrocoelum lactea (O.F.Müller, 1773)",EXACT,"Dendrocoelum lactea (O.F.Müller, 1773)",0
2502950,"Dendrocoelum lacteum (Müller, 1774)",EXACT,"Dendrocoelum lacteum (Müller, 1774)",4817
4344674,"Dendrocoelum romanodanubiale (Codreanu, 1949)",EXACT,"Dendrocoelum romanodanubiale (Codreanu, 1949)",110
6476218,"Diversibipalium multilineaum (Makino & Shirasawa, 1983)",EXACT,"Diversibipalium multilineaum (Makino & Shirasawa, 1983)",1
4416162,"Dolichoplana fieldeni von Graff, 1899",EXACT,"Dolichoplana fieldeni von Graff, 1899",3
4416161,"Dolichoplana striata Moseley, 1877",EXACT,"Dolichoplana striata Moseley, 1877",39
6475395,"Dugesia austroasiatica Kawakatsu, 1985",EXACT,"Dugesia austroasiatica Kawakatsu, 1985",55
6476961,"Endeavouria septemlineata (Hyman, 1939)",EXACT,"Endeavouria septemlineata (Hyman, 1939)",68
5892110,"Girardia dorotocephala (Woodworth, 1897)",EXACT,"Girardia dorotocephala (Woodworth, 1897)",161
5892120,"Girardia tigrina (Girard, 1850)",EXACT,"Girardia tigrina (Girard, 1850)",2308
6477009,"Kontikia andersoni Jones, 1981",EXACT,"Kontikia andersoni Jones, 1981",67
2502805,"Kontikia ventrolineata (Dendy, 1892)",EXACT,"Kontikia ventrolineata (Dendy, 1892)",111
8740315,"Marionfyfea adventor Jones & Sluys, 2016",EXACT,"Marionfyfea adventor Jones & Sluys, 2016",17
8701771,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",EXACT,"Obama nungara Carbayo, Alvarez-Presas, Jones & Riutort, 2016",642
6476715,"Parakontikia coxii (Fletcher & Hamilton, 1888)",EXACT,"Parakontikia coxii (Fletcher & Hamilton, 1888)",20
5233371,"Planaria torva (O.F.Müller, 1773)",EXACT,"Planaria torva (O.F.Müller, 1773)",808
5892137,"Platydemus manokwari Beauchamp, 1962",EXACT,"Platydemus manokwari Beauchamp, 1962",353
6477488,"Rhodax evelinae Marcus, 1946",EXACT,"Rhodax evelinae Marcus, 1946",0
2502940,"Rhynchodemus sylvaticus (Leidy, 1851)",EXACT,"Rhynchodemus sylvaticus (Leidy, 1851)",75
5892124,"Schmidtea polychroa (Schmidt, 1861)",EXACT,"Schmidtea polychroa (Schmidt, 1861)",1812
6481820,"Dasyhormus lithophorus Marcus, 1945",EXACT,"Dasyhormus lithophorus Marcus, 1945",9
7579960,"Fasciola punctata O.F.Müller, 1773",EXACT,"Fasciola punctata O.F.Müller, 1773",0
5233205,"Stenostomum pseudoacetabulum Nuttycombe & Waters, 1935",EXACT,"Stenostomum pseudoacetabulum Nuttycombe & Waters, 1935",1
2237025,"Dendya clathrata (Carter, 1883)",EXACT,"Dendya clathrata (Carter, 1883)",28
2237545,"Grantessa intusarticulata (Carter, 1886)",EXACT,"Grantessa intusarticulata (Carter, 1886)",29
5180818,"Heteropia glomerosa (Bowerbank, 1873)",EXACT,"Heteropia glomerosa (Bowerbank, 1873)",32
5180755,"Leucandra compacta (Carter, 1886)",EXACT,"Leucandra compacta (Carter, 1886)",5
2237693,"Leucosolenia eleanor Urban, 1906",EXACT,"Leucosolenia eleanor Urban, 1906",38
7596218,"Leucosolenia somesii (Bowerbank, 1874)",EXACT,"Leucosolenia somesii (Bowerbank, 1874)",4
2237923,"Paraleucilla magna Klautau, Monteiro & Borojevic, 2004",EXACT,"Paraleucilla magna Klautau, Monteiro & Borojevic, 2004",91
5963194,"Sycettusa hastifera (Row, 1909)",EXACT,"Sycettusa hastifera (Row, 1909)",43
2237798,"Sycon raphanus Schmidt, 1862",EXACT,"Sycon raphanus Schmidt, 1862",214
2237767,"Sycon scaldiense (Van Koolwijk, 1982)",EXACT,"Sycon scaldiense (Van Koolwijk, 1982)",14
2237501,"Vosmaeropsis macera (Carter, 1886)",EXACT,"Vosmaeropsis macera (Carter, 1886)",25
2249194,"Agelas linnaei De Voogd, Parra-Velandia & van Soest, 2008",EXACT,"Agelas linnaei De Voogd, Parra-Velandia & van Soest, 2008",1
8183550,"Raspailia arbuscula (Lendenfeld, 1888)",EXACT,"Raspailia arbuscula (Lendenfeld, 1888)",54
5181640,"Raspailia darwinensis Hooper, 1991",EXACT,"Raspailia darwinensis Hooper, 1991",11
5183055,"Dictyonella hirta (Topsent, 1889)",EXACT,"Dictyonella hirta (Topsent, 1889)",43
6485909,"Halisarca dujardinii Johnston, 1842",EXACT,"Halisarca dujardinii Johnston, 1842",1452
5183696,"Cliona amplicavata Rützler, 1974",EXACT,"Cliona amplicavata Rützler, 1974",55
5183631,"Cliona celata Grant, 1826",EXACT,"Cliona celata Grant, 1826",15806
5183694,"Cliona euryphylle Topsent, 1888",EXACT,"Cliona euryphylle Topsent, 1888",38
5183684,"Cliona flavifodina Rützler, 1974",EXACT,"Cliona flavifodina Rützler, 1974",32
2248675,"Aplysilla rosea (Barrois, 1876)",EXACT,"Aplysilla rosea (Barrois, 1876)",595
2248711,"Chelonaplysilla violacea (Lendenfeld, 1883)",EXACT,"Chelonaplysilla violacea (Lendenfeld, 1883)",100
2242928,"Desmacella meliorata Wiedenmayer, 1977",EXACT,"Desmacella meliorata Wiedenmayer, 1977",7
2238461,"Dysidea avara (Schmidt, 1862)",EXACT,"Dysidea avara (Schmidt, 1862)",347
2238397,"Dysidea fragilis (Montagu, 1814)",EXACT,"Dysidea fragilis (Montagu, 1814)",9990
5180934,"Hyattella intestinalis (Lamarck, 1814)",EXACT,"Hyattella intestinalis (Lamarck, 1814)",737
2238692,"Hyrtios erectus (Keller, 1889)",EXACT,"Hyrtios erectus (Keller, 1889)",413
2245357,"Amphimedon chloros Ilan, Gugel & van Soest, 2004",EXACT,"Amphimedon chloros Ilan, Gugel & van Soest, 2004",38
2245854,"Callyspongia robusta (Ridley, 1884)",EXACT,"Callyspongia robusta (Ridley, 1884)",50
2246541,"Chalinula loosanoffi (Hartman, 1958)",EXACT,"Chalinula loosanoffi (Hartman, 1958)",230
2246527,"Chalinula nematifera (de Laubenfels, 1954)",EXACT,"Chalinula nematifera (de Laubenfels, 1954)",30
5181891,"Dactylia varia (Gray, 1843)",EXACT,"Dactylia varia (Gray, 1843)",231
2245492,"Gelliodes fibrosa Dendy, 1905",EXACT,"Gelliodes fibrosa Dendy, 1905",29
5722551,"Haliclona caerulea (Hechtel, 1965)",EXACT,"Haliclona caerulea (Hechtel, 1965)",517
5182166,"Haliclona cinerea (Grant, 1826)",EXACT,"Haliclona cinerea (Grant, 1826)",1752
5182391,"Haliclona rosea (Bowerbank, 1866)",EXACT,"Haliclona rosea (Bowerbank, 1866)",399
5182084,"Haliclona simulans (Johnston, 1842)",EXACT,"Haliclona simulans (Johnston, 1842)",1208
5182515,"Haliclona tubifera (George & Wilson, 1919)",EXACT,"Haliclona tubifera (George & Wilson, 1919)",221
5182415,"Haliclona turquoisia (de Laubenfels, 1954)",EXACT,"Haliclona turquoisia (de Laubenfels, 1954)",57
5182343,"Haliclona xena De Weerdt, 1986",EXACT,"Haliclona xena De Weerdt, 1986",208
2242742,"Amphilectus fucorum (Esper, 1794)",EXACT,"Amphilectus fucorum (Esper, 1794)",8980
2241592,"Batzella aurantiaca (Lévi, 1958)",EXACT,"Batzella aurantiaca (Lévi, 1958)",8
5963673,"Celtodoryx ciocalyptoides (Burton, 1935)",EXACT,"Celtodoryx ciocalyptoides (Burton, 1935)",150
5181243,"Chondropsis topsenti Dendy, 1895",EXACT,"Chondropsis topsenti Dendy, 1895",18
5181275,"Crambe crambe (Schmidt, 1862)",EXACT,"Crambe crambe (Schmidt, 1862)",4378
2240858,"Holopsamma crassa Carter, 1885",EXACT,"Holopsamma crassa Carter, 1885",28
2239724,"Lissodendoryx schmidti (Ridley, 1884)",EXACT,"Lissodendoryx schmidti (Ridley, 1884)",114
2241776,"Monanchora clathrata Carter, 1883",EXACT,"Monanchora clathrata Carter, 1883",26
2241780,"Monanchora quadrangulata (Lévi, 1958)",EXACT,"Monanchora quadrangulata (Lévi, 1958)",0
2242123,"Mycale armata Thiele, 1903",EXACT,"Mycale armata Thiele, 1903",11
2241921,"Mycale cecilia Laubenfels, 1936",EXACT,"Mycale cecilia Laubenfels, 1936",146
7189273,"Mycale erythraeana (Row, 1911)",EXACT,"Mycale erythraeana (Row, 1911)",2
2242122,"Mycale grandis Gray, 1867",EXACT,"Mycale grandis Gray, 1867",214
2241913,"Mycale macginitiei de Laubenfels, 1930",EXACT,"Mycale macginitiei de Laubenfels, 1930",38
2242025,"Mycale magnirhaphidifera van Soest, 1984",EXACT,"Mycale magnirhaphidifera van Soest, 1984",156
2242011,"Mycale micracanthoxea Buizer & van Soest, 1977",EXACT,"Mycale micracanthoxea Buizer & van Soest, 1977",63
7590307,"Mycale parishii (Bowerbank, 1875)",EXACT,"Mycale parishii (Bowerbank, 1875)",325
2242200,"Mycale senegalensis Lévi, 1952",EXACT,"Mycale senegalensis Lévi, 1952",4
2242191,"Mycale stecarmia (de Laubenfels, 1954)",EXACT,"Mycale stecarmia (de Laubenfels, 1954)",1
9689147,"Mycale toxifera (Dendy, 1896)",EXACT,"Mycale toxifera (Dendy, 1896)",11
5181767,"Eunapius carteri (Bowerbank, 1863)",EXACT,"Eunapius carteri (Bowerbank, 1863)",159
2249909,"Halichondria bowerbanki Burton, 1930",EXACT,"Halichondria bowerbanki Burton, 1930",2029
2249998,"Halichondria coerulea Bergquist, 1967",EXACT,"Halichondria coerulea Bergquist, 1967",6
4305805,"Halichondria melanadocia Laubenfels, 1936",EXACT,"Halichondria melanadocia Laubenfels, 1936",118
2249942,"Halichondria panicea (Pallas, 1766)",EXACT,"Halichondria panicea (Pallas, 1766)",15497
2250026,"Hymeniacidon agminata Ridley, 1884",EXACT,"Hymeniacidon agminata Ridley, 1884",104
2250096,"Hymeniacidon perlevis (Montagu, 1814)",EXACT,"Hymeniacidon perlevis (Montagu, 1814)",6927
2250035,"Hymeniacidon sinapium de Laubenfels, 1930",EXACT,"Hymeniacidon sinapium de Laubenfels, 1930",524
2251309,"Protosuberites epiphytum (Lamarck, 1815)",EXACT,"Protosuberites epiphytum (Lamarck, 1815)",87
2251220,"Suberites aurantiacus (Duchassaing & Michelotti, 1864)",EXACT,"Suberites aurantiacus (Duchassaing & Michelotti, 1864)",194
2251188,"Suberites ficus (Johnston, 1842)",EXACT,"Suberites ficus (Johnston, 1842)",3997
2251202,"Suberites massa Nardo, 1847",EXACT,"Suberites massa Nardo, 1847",266
2251248,"Suberites tylobtusus Lévi, 1958",EXACT,"Suberites tylobtusus Lévi, 1958",1
5183379,"Tethya bergquistae Hooper, 1994",EXACT,"Tethya bergquistae Hooper, 1994",103
5183437,"Tethya multistella Lendenfeld, 1888",EXACT,"Tethya multistella Lendenfeld, 1888",27
2248879,"Cinachyrella alloclada (Uliczka, 1929)",EXACT,"Cinachyrella alloclada (Uliczka, 1929)",336
2247633,"Geodia micropunctata Row, 1911",EXACT,"Geodia micropunctata Row, 1911",23
10260824,Neosiphonia harveyi (J.W.Bailey) M.S.Kim et al.,EXACT,Neosiphonia harveyi (J.W.Bailey) M.S.Kim et al.,129
4411357,"Limnias ceratophylli Schrank, 1803",EXACT,"Limnias ceratophylli Schrank, 1803",117
4411360,"Limnias melicerta Weisse, 1848",EXACT,"Limnias melicerta Weisse, 1848",268
4984093,"Brachionus forficula Wierzejski, 1891",EXACT,"Brachionus forficula Wierzejski, 1891",207
4984146,"Brachionus plicatilis Müller, 1786",EXACT,"Brachionus plicatilis Müller, 1786",143
4984081,"Brachionus variabilis Hempel, 1896",EXACT,"Brachionus variabilis Hempel, 1896",78
1002572,"Kellicottia bostoniensis (Rousselet, 1908)",EXACT,"Kellicottia bostoniensis (Rousselet, 1908)",374
1002621,"Keratella tropica (Apstein, 1907)",EXACT,"Keratella tropica (Apstein, 1907)",673
1002401,"Lecane bifurca (Bryce, 1892)",EXACT,"Lecane bifurca (Bryce, 1892)",1
1001461,"Lepadella triptera (Ehrenberg, 1832)",EXACT,"Lepadella triptera (Ehrenberg, 1832)",34
1002027,"Trichocerca simoneae De Smet, 1990",EXACT,"Trichocerca simoneae De Smet, 1990",0
2510310,"Aspidosiphon elegans (Chamisso & Eysenhardt, 1821)",EXACT,"Aspidosiphon elegans (Chamisso & Eysenhardt, 1821)",430
2510275,"Aspidosiphon mexicanus (Murina, 1967)",EXACT,"Aspidosiphon mexicanus (Murina, 1967)",8
2510205,"Apionsoma misakianum (Ikeda, 1904)",EXACT,"Apionsoma misakianum (Ikeda, 1904)",193
2510183,"Apionsoma trichocephalus Sluiter, 1902",EXACT,"Apionsoma trichocephalus Sluiter, 1902",201
2509985,"Phascolosoma carneum Leuckart & Rüppell, 1828",EXACT,"Phascolosoma carneum Leuckart & Rüppell, 1828",608
2509612,"Nephasoma eremita (Sars, 1851)",EXACT,"Nephasoma eremita (Sars, 1851)",164
2509438,"Phascolion convestitum Sluiter, 1902",EXACT,"Phascolion convestitum Sluiter, 1902",1
2499189,"Convoluta convoluta (Abildgaard, 1806)",EXACT,"Convoluta convoluta (Abildgaard, 1806)",64
7655747,"Plasmodium malariae Marchiafava & Celli, 1885",EXACT,"Plasmodium malariae Marchiafava & Celli, 1885",81
7822322,"Trypanosoma brucei Plimmer & Bradford, 1899",EXACT,"Trypanosoma brucei Plimmer & Bradford, 1899",181
10875701,Clavibacter michiganensis M,EXACT,Clavibacter michiganensis M,872
3225256,"Rathayibacter toxicus (Riley & Ophel, 1992) Sasaki et al., 1998",EXACT,"Rathayibacter toxicus (Riley & Ophel, 1992) Sasaki et al., 1998",15
3224656,"Renibacterium salmoninarum Sanders & Fryer, 1980",EXACT,"Renibacterium salmoninarum Sanders & Fryer, 1980",10
7406340,Anabaenopsis cunningtonii W.R.Taylor,EXACT,Anabaenopsis cunningtonii W.R.Taylor,19
3219372,Anabaenopsis raciborskii Wolosz.,EXACT,Anabaenopsis raciborskii Wolosz.,0
8008494,Chrysosporum bergii (Ostenf.) Zapomelová et al.,EXACT,Chrysosporum bergii (Ostenf.) Zapomelová et al.,0
7643575,"Cuspidothrix issatschenkoi (Usačev) P.Rajan., Komárek, Willame, Hrouzek, Katovská, L.Hoffm. & Sivonen",EXACT,"Cuspidothrix issatschenkoi (Usačev) P.Rajan., Komárek, Willame, Hrouzek, Katovská, L.Hoffm. & Sivonen",225
3219362,Cylindrospermopsis raciborskii (Wołosz.) Seenayya & Subbaraju,EXACT,Cylindrospermopsis raciborskii (Wołosz.) Seenayya & Subbaraju,858
8222436,"Dolichospermum compactum (Nygaard) Wacklin, L.Hoffm. & Komárek",EXACT,"Dolichospermum compactum (Nygaard) Wacklin, L.Hoffm. & Komárek",186
3217412,Geitleribactron periphyticum Komárek,EXACT,Geitleribactron periphyticum Komárek,1
8661799,Gloeotrichia echinulata P.G.Richt.,EXACT,Gloeotrichia echinulata P.G.Richt.,83
7659532,Lyngbya majuscula Harv. ex Gomont,EXACT,Lyngbya majuscula Harv. ex Gomont,1647
8429307,Nodularia spumigena Mert. ex Bornet & Flahault,EXACT,Nodularia spumigena Mert. ex Bornet & Flahault,897
3218379,Planktothrix rubescens A,EXACT,Planktothrix rubescens A,165
3219381,"Raphidiopsis curvata F.E.Fritsch & M.F.Rich, 1929",EXACT,"Raphidiopsis curvata F.E.Fritsch & M.F.Rich, 1929",38
4306613,Raphidiopsis mediterranea Skuja,EXACT,Raphidiopsis mediterranea Skuja,201
7751668,"Sphaerospermopsis aphanizomenoides (Forti) Zapomelová, Jezberová, Hrouzek, Hisem, Reháková & Komárková",EXACT,"Sphaerospermopsis aphanizomenoides (Forti) Zapomelová, Jezberová, Hrouzek, Hisem, Reháková & Komárková",16
7715537,Trichodesmium erythraeum Ehrenb. ex Gomont,EXACT,Trichodesmium erythraeum Ehrenb. ex Gomont,719
7951474,Planktolyngbya circumcreta (G.S.West) Anagn. & Komárek,EXACT,Planktolyngbya circumcreta (G.S.West) Anagn. & Komárek,83
3217906,Planktolyngbya undulata Komárek & H.J.Kling,EXACT,Planktolyngbya undulata Komárek & H.J.Kling,5
3216760,Synechococcus capitatus Bailey-Watts & Komárek,EXACT,Synechococcus capitatus Bailey-Watts & Komárek,111
5428037,"Bacillus anthracis Cohn, 1872",EXACT,"Bacillus anthracis Cohn, 1872",234
10868331,Aerococcus viridans C,EXACT,Aerococcus viridans C,17
3220152,Acidovorax avenae,EXACT,Acidovorax avenae,251
3219898,Ralstonia solanacearum A,EXACT,Ralstonia solanacearum A,1685
3222886,"Aeromonas salmonicida (Lehmann & Neumann, 1896) Griffin et al., 1953",EXACT,"Aeromonas salmonicida (Lehmann & Neumann, 1896) Griffin et al., 1953",286
3222012,"Erwinia amylovora (Burrill, 1882) Winslow et al., 1920",EXACT,"Erwinia amylovora (Burrill, 1882) Winslow et al., 1920",558
3222009,"Erwinia tracheiphila (Smith, 1895) Bergey et al., 1923",EXACT,"Erwinia tracheiphila (Smith, 1895) Bergey et al., 1923",18
3221841,"Pantoea stewartii (Smith, 1898) Mergaert et al., 1993",EXACT,"Pantoea stewartii (Smith, 1898) Mergaert et al., 1993",106
3222442,"Vibrio cholerae Pacini, 1854",EXACT,"Vibrio cholerae Pacini, 1854",368
5427673,"Vibrio parahaemolyticus (Fujino et al., 1951) Sakazaki et al., 1963",EXACT,"Vibrio parahaemolyticus (Fujino et al., 1951) Sakazaki et al., 1963",701
5427631,"Yersinia pestis (Lehmann & Neumann, 1896) van Loghem, 1944",EXACT,"Yersinia pestis (Lehmann & Neumann, 1896) van Loghem, 1944",448
3223223,"Pseudomonas savastanoi (Janse, 1982) Gardan et al., 1992",EXACT,"Pseudomonas savastanoi (Janse, 1982) Gardan et al., 1992",1118
3223236,"Pseudomonas syringae van Hall, 1902",EXACT,"Pseudomonas syringae van Hall, 1902",5085
8900922,"Xanthomonas axonopodis Starr & Garces, 1950",EXACT,"Xanthomonas axonopodis Starr & Garces, 1950",1322
5427664,"Xanthomonas campestris (Pammel, 1895) Dowson, 1939",EXACT,"Xanthomonas campestris (Pammel, 1895) Dowson, 1939",2454
5427666,Xanthomonas citri,EXACT,Xanthomonas citri,290
5427651,"Xanthomonas fragariae Kennedy & King, 1962",EXACT,"Xanthomonas fragariae Kennedy & King, 1962",79
5427645,Xanthomonas oryzae,EXACT,Xanthomonas oryzae,949
9749996,Xanthomonas vesicatoria,EXACT,Xanthomonas vesicatoria,111
3222355,"Xylella fastidiosa Wells et al., 1987",EXACT,"Xylella fastidiosa Wells et al., 1987",203
3228247,"Chlamydophila psittaci (Lillie, 1930) Everett et al., 1999",EXACT,"Chlamydophila psittaci (Lillie, 1930) Everett et al., 1999",29
3202673,"Labyrinthula zosterae D.Porter & Muehlst., 1991",EXACT,"Labyrinthula zosterae D.Porter & Muehlst., 1991",72
4382171,"Marteilia refringens Grizel, Comps, Bonami, Cousserans, Duthoit & Le Pennec, 1974",EXACT,"Marteilia refringens Grizel, Comps, Bonami, Cousserans, Duthoit & Le Pennec, 1974",1
4378544,"Psammonobiotus communis Golemansky, 1967",EXACT,"Psammonobiotus communis Golemansky, 1967",0
7985577,"Mesodinium rubrum Lohmann, 1908",EXACT,"Mesodinium rubrum Lohmann, 1908",14804
8970635,"Balantidium sigani Diamant & Wilbert, 1985",EXACT,"Balantidium sigani Diamant & Wilbert, 1985",0
7393181,Conchophthirus acuminatus,EXACT,Conchophthirus acuminatus,0
8386362,"Eufolliculina lignicola Hadzi, 1951",EXACT,"Eufolliculina lignicola Hadzi, 1951",0
8227956,"Mirofolliculina limnoriae (Giard, 1883) Dons, 1928",EXACT,"Mirofolliculina limnoriae (Giard, 1883) Dons, 1928",1
7854081,"Conidophrys pilisuctor Chatton & Lwoff, 1934",EXACT,"Conidophrys pilisuctor Chatton & Lwoff, 1934",0
7559440,Acineta nitocrae,EXACT,Acineta nitocrae,0
7938189,"Ichthyophthirius multifiliis Fouquet, 1876",EXACT,"Ichthyophthirius multifiliis Fouquet, 1876",29
7914141,"Ophryoglena hemophaga Molloy, Lynn & Giamberini, 2005",EXACT,"Ophryoglena hemophaga Molloy, Lynn & Giamberini, 2005",0
8039268,Cothurnia anomala,EXACT,Cothurnia anomala,0
7515112,"Epistylis loricata Schödel, 1999",EXACT,"Epistylis loricata Schödel, 1999",0
8127051,"Lagenophrys cochinensis Santhakumari & Gopalan, 1980",EXACT,"Lagenophrys cochinensis Santhakumari & Gopalan, 1980",29
8059650,"Trichodina acuta Lom, 1961",EXACT,"Trichodina acuta Lom, 1961",0
7808892,Zoothamnium minimum,EXACT,Zoothamnium minimum,0
8064136,"Ancistrum cyclidioides (Issel, 1918)",EXACT,"Ancistrum cyclidioides (Issel, 1918)",0
